id,review_body,stars,language,lenght_review_body,review_body_clean,sentiment
124459,Me costó mucho encontrar una que secara esmaltes normales y esta la hace a la perfección. Me vino tal cual la descripción.,5,es,122,me costó mucho encontrar una que secara esmaltes normales y esta la hace a la perfección me vino tal cual la descripción,positivo
124538,Esta muy bien calidad y precio,5,es,30,esta muy bien calidad y precio,positivo
124556,"Fácil de conectar, pequeño y manejable. El sonido regular y se oye bastante flojito. No lo volvería a comprar.",3,es,110,fácil de conectar pequeño y manejable el sonido regular y se oye bastante flojito no lo volvería a comprar,neutro
124923,"Pack muy completo, la única pega es el tener que montarlos, con las pegatinas que vienen no pude ya que el pago es delgado y parte de la pegatina queda al aire con lo que al dejamos juntos se llevan unos con otros. Terminé quitando las pegatinas y llevándolos con una pistola de silicona, así perfecto! Sobrevivieron a una fiesta de cumpleaños hace 6 meses, con una treintena de peques entre 4 y 8 años y aún juegan mis peques con ellos de vez en cuando, aunque alguno se ha roto quedan muchos.",4,es,494,pack muy completo la única pega es el tener que montarlos con las pegatinas que vienen no pude ya que el pago es delgado y parte de la pegatina queda al aire con lo que al dejamos juntos se llevan unos con otros terminé quitando las pegatinas y llevándolos con una pistola de silicona así perfecto sobrevivieron a una fiesta de cumpleaños hace meses con una treintena de peques entre y años y aún juegan mis peques con ellos de vez en cuando aunque alguno se ha roto quedan muchos,positivo
124974,"Relación calidad precio buena, realmente por ese precio no podemos esperar un aumento considerable, los utilizó puesto que tengo vistas desde mi casa y son bastante aceptables.",4,es,176,relación calidad precio buena realmente por ese precio no podemos esperar un aumento considerable los utilizó puesto que tengo vistas desde mi casa y son bastante aceptables,positivo
125065,Es dura y parece resistente pero en una semana que hace que la llevo ya está muy sucia.,2,es,87,es dura y parece resistente pero en una semana que hace que la llevo ya está muy sucia,negativo
125153,Buena calidad por el precio que tienen. Lo he probado y funciona a las mil maravillas. Lo recomiendo al 100%.,5,es,109,buena calidad por el precio que tienen lo he probado y funciona a las mil maravillas lo recomiendo al,positivo
125800,El soporte no me ha gustado porque cruje mucho y las partes moviles aunque las aprietes al maximo se siguen moviendo,2,es,116,el soporte no me ha gustado porque cruje mucho y las partes moviles aunque las aprietes al maximo se siguen moviendo,negativo
125817,No se pega a la pantalla del móvil se cae y se mueve con apenas un roce de la mano al coger el móvil por los laterales,1,es,118,no se pega a la pantalla del móvil se cae y se mueve con apenas un roce de la mano al coger el móvil por los laterales,negativo
125987,Lo tuve que devolver arto de esperar no puedo decir si es bueno o malo no llego nunca lo volveré a comprar de otra empresa por supuesto,4,es,135,lo tuve que devolver arto de esperar no puedo decir si es bueno o malo no llego nunca lo volveré a comprar de otra empresa por supuesto,positivo
126027,"Compro estas cuchillas habitualmente, pero esta última vez se nota que la calidad es distinta y el corte es mucho menos apurado. Una lastima, no volveré a comprarlas.",1,es,166,compro estas cuchillas habitualmente pero esta última vez se nota que la calidad es distinta y el corte es mucho menos apurado una lastima no volveré a comprarlas,negativo
126289,"La verdad que aparte de no funcionar, no fue nada fácil contactar con el vendedor para darme indicaciones o intentar resolver el problema, solo lo solucione gracias a devolverlo y comprar otros",1,es,193,la verdad que aparte de no funcionar no fue nada fácil contactar con el vendedor para darme indicaciones o intentar resolver el problema solo lo solucione gracias a devolverlo y comprar otros,negativo
126405,"Llegaron rotas. Pongo 3 estrellas porque al informar de lo ocurrido a Amazon, me mandaron otra caja de tizas. Gran servicio Amazon",3,es,130,llegaron rotas pongo estrellas porque al informar de lo ocurrido a amazon me mandaron otra caja de tizas gran servicio amazon,neutro
126888,"Llevo un tiempo con ella y sigue funcionando muy bien, no hace nada de ruido.",4,es,77,llevo un tiempo con ella y sigue funcionando muy bien no hace nada de ruido,positivo
127223,Ni si quiera me llegó el producto,1,es,33,ni si quiera me llegó el producto,negativo
127233,"El medidor realiza su función correctamente, pero tiene un inconveniente: hay que apretar el botón para realizar la medición con mucho cuidado, ya que la pulsación suele mover el medidor y no puede darse esta por válida. En cualquier caso, es una buena opción para mediciones no profesionales.",4,es,293,el medidor realiza su función correctamente pero tiene un inconveniente hay que apretar el botón para realizar la medición con mucho cuidado ya que la pulsación suele mover el medidor y no puede darse esta por válida en cualquier caso es una buena opción para mediciones no profesionales,positivo
127463,Él acabado es bonito (no parece excesivamente artificial). Esta bastante tupida. Muy bien.,5,es,90,él acabado es bonito no parece excesivamente artificial esta bastante tupida muy bien,positivo
127475,practica herramienta...pero mejorable.,1,es,38,practica herramientapero mejorable,negativo
127534,"Lo compramos para el cumpleaños de mi hija, tres dias en la bañera y dejo de funcionar... ni pilas ni nada... no ha llegado ni al verano para poder meterlo en la piscina....",1,es,173,lo compramos para el cumpleaños de mi hija tres dias en la bañera y dejo de funcionar ni pilas ni nada no ha llegado ni al verano para poder meterlo en la piscina,negativo
127625,"Esperaba algo con más agarre y este producto no cumple. En parqué, al menos, resbala igual que la ropa que lleva, con lo cual no hay diferencia entre ponérselo o no. En suelo cerámico no me imagino mejor resultado, si acaso igual funciona en gres?",1,es,247,esperaba algo con más agarre y este producto no cumple en parqué al menos resbala igual que la ropa que lleva con lo cual no hay diferencia entre ponérselo o no en suelo cerámico no me imagino mejor resultado si acaso igual funciona en gres,negativo
127648,"Gran juguete, pero estaba mal pintado, carente de pintura en ciertos lugares. Malos acabados.",4,es,93,gran juguete pero estaba mal pintado carente de pintura en ciertos lugares malos acabados,positivo
127658,Perfecto tal cual las fotos.,5,es,28,perfecto tal cual las fotos,positivo
127840,Nunca me llegó ni tampoco obtuve respuesta por el vendedor...,1,es,61,nunca me llegó ni tampoco obtuve respuesta por el vendedor,negativo
128212,"En el anuncio ponía en una parte que eran rígidas y en otro elásticas, pero eso lo vi después de abrir el paquete. Las quería rígidas que son las que suelo utilizar. No van mal una vez las coges el punto, pero tienen pinta de que durarán menos que el otro par de Everlast rígidas que tengo.",4,es,290,en el anuncio ponía en una parte que eran rígidas y en otro elásticas pero eso lo vi después de abrir el paquete las quería rígidas que son las que suelo utilizar no van mal una vez las coges el punto pero tienen pinta de que durarán menos que el otro par de everlast rígidas que tengo,positivo
128330,A mí hija le encantan este tipo de cuentos y este no ha defraudado,5,es,66,a mí hija le encantan este tipo de cuentos y este no ha defraudado,positivo
128476,"El pedido no me llegó en la fecha acordada, hablé con el vendedor y me envió otra. Muy buen trato por su parte. El producto todabia no lo e probado, así que en cuanto ponga el protector, volveré a dejar opinión.",4,es,211,el pedido no me llegó en la fecha acordada hablé con el vendedor y me envió otra muy buen trato por su parte el producto todabia no lo e probado así que en cuanto ponga el protector volveré a dejar opinión,positivo
128612,La zona del notch no esta a la medida... La verdad es que parece bastante cutre.,1,es,80,la zona del notch no esta a la medida la verdad es que parece bastante cutre,negativo
128690,No llegan las que pone en la descripcion pone 5 y solo llegan 3,1,es,63,no llegan las que pone en la descripcion pone y solo llegan,negativo
129044,"No encajaban a los que ya tenía,",1,es,32,no encajaban a los que ya tenía,negativo
129257,"Lo recibí sin mando ni códigos para los juegos... Es una pena, desilusiona bastante.",1,es,84,lo recibí sin mando ni códigos para los juegos es una pena desilusiona bastante,negativo
129348,No se ajusta a lo solicitado queda holgado,1,es,42,no se ajusta a lo solicitado queda holgado,negativo
130068,"Mala, el video lo graba en buena calidad, el detector de movimiento cada vez que la apagas hay que volver a reconectarlo entrando en el menú, y el video en bucle graba pero bloquea el video y luego no graba encima corta de grabar , y a mi personalmente me ha echo poca gracia el echo de no tener el momento del accidente grabado, voy a hacer la devolución de inmediato",1,es,368,mala el video lo graba en buena calidad el detector de movimiento cada vez que la apagas hay que volver a reconectarlo entrando en el menú y el video en bucle graba pero bloquea el video y luego no graba encima corta de grabar y a mi personalmente me ha echo poca gracia el echo de no tener el momento del accidente grabado voy a hacer la devolución de inmediato,negativo
130486,"Es un poco alta para subir al sofá, pero con un poco de ingenio la hemos adaptado. Es genial, ahora mí Elvis sube y baja del sofá cuando quiere. Le costó un poco, los primeros días no quería subir, pero al final lo conseguimos. Quizà con la de dos escalones habría bastado.",5,es,273,es un poco alta para subir al sofá pero con un poco de ingenio la hemos adaptado es genial ahora mí elvis sube y baja del sofá cuando quiere le costó un poco los primeros días no quería subir pero al final lo conseguimos quiz con la de dos escalones habría bastado,positivo
